target_id	length	eff_length	est_counts	tpm
ENST00000573326.1	1580	1375.43	0	0
ENST00000575032.5	570	365.55	4.61951	0.704411
ENST00000572560.1	442	238.074	0	0
ENST00000416426.6	1714	1509.43	76.7456	2.83411
ENST00000284073.6	6364	6159.43	630.885	5.70934
ENST00000581776.5	493	288.808	2.18473	0.421662
ENST00000581523.5	534	329.586	19.0272	3.21797
ENST00000582453.5	496	291.808	13.6836	2.61385
ENST00000322684.7	1860	1655.43	0.0112493	0.000378785
ENST00000579590.5	452	248.074	3.1339	0.704174
ENST00000579531.5	472	267.92	0	0
ENST00000584476.1	465	260.947	0	0
ENST00000579483.1	5141	4936.43	1.01573	0.0114694
ENST00000623762.1	2098	1893.43	7.59456	0.223578
ENST00000442934.6	1624	1419.43	0	0
ENST00000579180.2	1635	1430.43	27.4339	1.06905
ENST00000579205.5	500	295.808	0	0
ENST00000579505.5	577	372.55	6.54007	0.978531
ENST00000582772.1	398	194.863	2.08649	0.596847
ENST00000623054.1	2074	1869.43	0	0
ENST00000616595.1	91	15.3514	0	0
ENST00000577189.1	563	358.586	0	0
ENST00000623221.1	587	382.473	0	0
ENST00000577241.1	710	505.429	0	0
ENST00000578662.1	1412	1207.43	0	0
ENST00000464937.3	286	94.5172	0	0
ENST00000583705.1	7612	7407.43	2.27927	0.0171516
ENST00000583821.1	548	343.586	0	0
ENST00000579466.1	186	39.8547	0	0
ENST00000458997.1	64	30.9667	0	0
ENST00000299415.2	832	627.429	0	0
ENST00000581805.5	472	267.92	0	0
ENST00000580960.1	505	300.808	7	1.29713
ENST00000411044.1	284	93.0766	0	0
ENST00000313608.12	5621	5416.43	400.466	4.12125
ENST00000578444.1	580	375.55	272.853	40.4984
ENST00000579380.1	516	311.808	2.48257	0.443803
ENST00000579768.1	706	501.429	0	0
ENST00000577830.5	3621	3416.43	836.854	13.6538
ENST00000584746.5	2870	2665.43	69.9884	1.46364
ENST00000407144.6	2190	1985.43	3.26302e-006	9.16097e-008
ENST00000577422.5	547	342.586	5.2877	0.860347
ENST00000582951.5	756	551.429	4.97454	0.502851
ENST00000581391.5	857	652.429	0	0
ENST00000577497.5	707	502.429	0	0
ENST00000578357.5	661	456.429	22.6522	2.76639
ENST00000581898.5	486	281.837	0	0
ENST00000585294.5	512	307.808	4.3081	0.780156
ENST00000360238.6	2193	1988.43	8.93939	0.250596
ENST00000577840.5	875	670.429	27.2899	2.26895
ENST00000577589.1	705	500.429	7.70579	0.858323
ENST00000579285.1	335	135.736	0	0
ENST00000580184.1	242	65.265	0	0
ENST00000610469.1	179	37.9461	0	0
ENST00000258963.7	3948	3743.43	1813.84	27.0088
ENST00000584396.5	2342	2137.43	151.321	3.94624
ENST00000581208.1	2321	2116.43	529.101	13.9351
ENST00000583932.1	825	620.429	22.7405	2.04307
ENST00000623294.1	581	376.55	9	1.33228
ENST00000578794.1	711	506.429	13.0293	1.4341
ENST00000582096.1	2483	2278.43	61.4657	1.50374
ENST00000577267.1	4056	3851.43	31.5955	0.457278
ENST00000585065.1	4722	4517.43	67.9225	0.838105
ENST00000582730.6	3117	2912.43	1761.44	33.7123
ENST00000581497.1	438	234.169	2.67266	0.636194
ENST00000584668.5	758	553.429	25.1072	2.52879
ENST00000581979.5	1720	1515.43	109.114	4.01346
ENST00000584773.5	1317	1112.43	55.8598	2.799
ENST00000585096.1	568	363.586	0	0
ENST00000583741.1	1465	1260.43	111.816	4.94495
ENST00000258962.4	1513	1308.43	359.303	15.3069
ENST00000578430.1	689	484.429	21.9865	2.5299
ENST00000624641.1	1514	1309.43	10.6908	0.455099
ENST00000584805.1	6113	5908.43	2	0.0188684
ENST00000579991.2	6805	6600.43	1652	13.9513
ENST00000624409.1	5808	5603.43	119	1.18378
ENST00000268912.5	1024	819.429	0	0
ENST00000545221.1	924	719.429	0	0
ENST00000225371.5	2708	2503.43	3	0.0667978
ENST00000611427.1	652	447.429	0	0
ENST00000393119.6	2397	2192.43	35.9456	0.913896
ENST00000313863.10	2091	1886.43	0	0
ENST00000537529.6	2083	1878.43	0	0
ENST00000393120.6	1926	1721.43	4.30468e-006	1.39389e-007
ENST00000583577.1	697	492.429	5.09541	0.576782
ENST00000577315.5	495	290.808	0	0
ENST00000577824.5	1158	953.429	0	0
ENST00000585134.1	824	619.429	0	0
ENST00000579358.1	567	362.586	1.3759	0.21152
ENST00000581761.5	812	607.429	0	0
ENST00000580127.5	843	638.429	0	0
ENST00000578789.1	568	363.586	0	0
ENST00000581180.1	899	694.429	4.58306	0.367878
ENST00000582328.5	2680	2475.43	0	0
ENST00000421678.6	2729	2524.43	0	0
ENST00000262290.8	2979	2774.43	0	0
ENST00000543544.5	2350	2145.43	0	0
ENST00000578403.5	1483	1278.43	0	0
ENST00000582684.5	582	377.55	0	0
ENST00000580346.5	1243	1038.43	1.00113	0.053739
ENST00000578643.1	3371	3166.43	0	0
ENST00000581008.1	585	380.55	0	0
ENST00000580890.5	1970	1765.43	0	0
ENST00000389576.4	1942	1737.43	2	0.0641652
ENST00000225275.3	3215	3010.43	2	0.0370321
ENST00000577220.1	260	76.2281	0	0
ENST00000578493.1	483	278.865	0	0
ENST00000581022.1	481	276.893	0	0
ENST00000580005.1	398	194.863	0	0
ENST00000581692.2	4161	3956.43	0	0
ENST00000581675.5	1553	1348.43	0	0
ENST00000268893.10	7483	7278.43	3.31038	0.0253523
ENST00000578511.5	1504	1299.43	0	0
ENST00000343736.8	5947	5742.43	0	0
ENST00000577871.1	746	541.429	0	0
ENST00000580669.5	809	604.429	1.54533	0.142513
ENST00000582679.1	887	682.429	1.14428	0.0934656
ENST00000578486.1	471	266.947	0	0
ENST00000585149.1	381	178.427	0	0
ENST00000583624.1	409	205.58	0	0
ENST00000579527.5	2042	1837.43	0	0
ENST00000580515.5	980	775.429	0	0
ENST00000578334.5	956	751.429	0	0
ENST00000580633.5	842	637.429	0	0
ENST00000579003.1	1625	1420.43	10	0.392425
ENST00000384835.2	111	19.8686	0	0
ENST00000581591.1	47	22.7727	0	0
ENST00000583826.5	1004	799.429	0	0
ENST00000578025.5	2229	2024.43	0	0
ENST00000583841.1	840	635.429	0	0
ENST00000580022.5	2337	2132.43	0	0
ENST00000582348.1	558	353.586	0	0
ENST00000585236.5	1791	1586.43	0	0
ENST00000579859.1	1791	1586.43	0	0
ENST00000581166.5	1401	1196.43	63.5215	2.95945
ENST00000225504.7	1489	1284.43	475.425	20.6323
ENST00000577396.5	1643	1438.43	67.0751	2.59926
ENST00000581204.1	539	334.586	91.4241	15.231
ENST00000581540.5	668	463.429	77.3531	9.30403
ENST00000580947.1	574	369.55	104.108	15.7032
ENST00000579289.1	318	120.756	1.09317	0.504608
ENST00000407977.6	5516	5311.43	0	0
ENST00000583753.5	3560	3355.43	1	0.0166122
ENST00000584437.5	5575	5370.43	0	0
ENST00000577716.5	4367	4162.43	0	0
ENST00000577625.5	2198	1993.43	0	0
ENST00000581868.1	2610	2405.43	0	0
ENST00000582293.1	324	125.897	0	0
ENST00000580014.1	497	292.808	0	0
ENST00000323777.7	4094	3889.43	0	0
ENST00000617946.1	3079	2874.43	0	0
ENST00000581197.1	91	15.3514	0	0
ENST00000579925.5	5622	5417.43	104.321	1.07338
ENST00000323456.9	5839	5634.43	398.074	3.93813
ENST00000578259.1	588	383.473	10.5232	1.52963
ENST00000580983.1	631	426.473	0	0
ENST00000582663.5	572	367.55	0	0
ENST00000583966.1	439	235.146	0	0
ENST00000583656.5	810	605.429	14.0952	1.29773
ENST00000582390.5	1281	1076.43	1.98721	0.102905
ENST00000579921.1	425	221.282	0	0
ENST00000583243.1	317	119.844	0	0
ENST00000580589.5	653	448.429	0	0
ENST00000393086.5	1556	1351.43	39.764	1.64011
ENST00000583114.5	1709	1504.43	0	0
ENST00000426861.5	1906	1701.43	10.0463	0.329131
ENST00000580796.5	2790	2585.43	0	0
ENST00000582270.5	2195	1990.43	1.72181	0.0482185
ENST00000579371.5	1362	1157.43	0	0
ENST00000583273.5	2151	1946.43	7.73371	0.221476
ENST00000317268.7	1784	1579.43	0.651809	0.0230036
ENST00000577440.5	1792	1587.43	0	0
ENST00000457347.6	1795	1590.43	0	0
ENST00000580844.5	1396	1191.43	19.423	0.908708
ENST00000317256.10	1530	1325.43	0.346309	0.0145641
ENST00000412945.7	1597	1392.43	0	0
ENST00000584488.5	1731	1526.43	0	0
ENST00000580809.5	952	747.429	1.99128	0.148504
ENST00000577729.5	724	519.429	4.63199	0.49707
ENST00000581615.5	632	427.473	0	0
ENST00000578131.5	508	303.808	0	0
ENST00000585170.1	3544	3339.43	1.18301	0.0197466
ENST00000583291.1	789	584.429	1.54292	0.14716
ENST00000584789.1	963	758.429	0	0
ENST00000578022.1	725	520.429	5.98096	0.640598
ENST00000580769.1	1000	795.429	0	0
ENST00000581921.1	235	61.5076	0	0
ENST00000584528.5	559	354.586	0	0
ENST00000580791.1	566	361.586	0	0
ENST00000582248.1	604	399.473	0	0
ENST00000580740.1	549	344.586	0	0
ENST00000578747.1	564	359.586	0	0
ENST00000581607.1	676	471.429	0	0
ENST00000582976.1	1707	1502.43	0	0
ENST00000321691.3	2123	1918.43	0	0
ENST00000389934.7	4927	4722.43	0	0
ENST00000584699.5	673	468.429	0	0
ENST00000240361.12	4911	4706.43	0	0
ENST00000349033.9	4773	4568.43	1.01904	0.0124337
ENST00000582740.1	4834	4629.43	4.48716e-008	5.40282e-010
ENST00000581147.1	676	471.429	0	0
ENST00000390893.2	196	42.9186	0	0
ENST00000362556.1	161	33.175	0	0
ENST00000384190.1	164	34.1089	0	0
ENST00000364127.1	164	34.1089	0	0
ENST00000461271.5	726	521.429	9.55093	1.021
ENST00000583539.5	1319	1114.43	5.91899	0.296054
ENST00000337432.8	2591	2386.43	10.4975	0.245196
ENST00000487921.5	653	448.429	4.93953	0.614
ENST00000476741.2	1717	1512.43	4.39346	0.161923
ENST00000475762.5	2077	1872.43	0	0
ENST00000486827.1	1609	1404.43	0	0
ENST00000487525.5	1253	1048.43	2.25501	0.119891
ENST00000482007.5	1098	893.429	0	0
ENST00000421782.3	567	362.586	3.45439	0.531052
ENST00000584617.5	723	518.429	1.91694	0.206109
ENST00000425173.5	639	434.473	0	0
ENST00000622327.4	686	481.429	0	0
ENST00000413590.5	779	574.429	0	0
ENST00000581221.5	751	546.429	5.58021	0.569237
ENST00000578151.1	464	259.947	0	0
ENST00000584804.1	474	269.893	0	0
ENST00000461706.1	427	223.237	0	0
ENST00000621624.1	286	94.5172	0	0
ENST00000308249.3	6542	6337.43	2.05475	0.0180727
ENST00000616695.1	286	94.5172	0	0
ENST00000516056.1	96	15.76	0	0
ENST00000613789.1	329	130.351	0	0
ENST00000582080.1	776	571.429	0	0
ENST00000585287.5	634	429.473	0	0
ENST00000583945.5	430	226.192	2.05091	0.505412
ENST00000393066.7	3622	3417.43	28.6207	0.466829
ENST00000401349.1	87	15.3118	0	0
ENST00000577554.5	4310	4105.43	17.4806	0.237341
ENST00000262294.11	4330	4125.43	204.581	2.76422
ENST00000393065.6	3548	3343.43	22.1829	0.36983
ENST00000580539.2	268	81.5435	0	0
ENST00000581468.1	584	379.55	0	0
ENST00000582852.1	501	296.808	0	0
ENST00000580973.5	573	368.55	0	0
ENST00000580122.5	482	277.865	1.20955	0.242643
ENST00000580620.5	872	667.429	0	0
ENST00000583387.1	842	637.429	0	0
ENST00000584889.3	353	152.035	0	0
ENST00000625984.1	204	45.9821	0	0
ENST00000451775.1	1338	1133.43	13.8195	0.67963
ENST00000330137.11	2798	2593.43	79.2409	1.70314
ENST00000580541.1	689	484.429	2.76521	0.318181
ENST00000578105.1	689	484.429	0	0
ENST00000578519.5	894	689.429	10.8363	0.876129
ENST00000583927.1	533	328.619	7.67025	1.30105
ENST00000581068.5	595	390.473	9.10668	1.3
ENST00000437036.6	625	420.473	3.81192	0.505338
ENST00000583380.5	583	378.55	0	0
ENST00000583976.1	570	365.55	7.9952	1.21916
ENST00000584089.1	229	57.8307	1.8101	1.7447
ENST00000516403.1	183	39.2093	0	0
ENST00000390180.1	115	20.9585	0	0
ENST00000385261.1	86	15.2062	0	0
ENST00000262293.8	2332	2127.43	1.32208	0.0346401
ENST00000578777.5	860	655.429	0	0
ENST00000577457.1	199	43.9819	0	0
ENST00000582995.5	536	331.586	0	0
ENST00000578542.5	2334	2129.43	7.93009	0.207583
ENST00000581182.1	695	490.429	0	0
ENST00000614081.1	1623	1418.43	3.15154	0.123849
ENST00000580177.5	1641	1436.43	3.19855e-007	1.24121e-008
ENST00000582004.1	232	59.4632	0	0
ENST00000577660.1	557	352.586	2.35925	0.37298
ENST00000577678.1	321	123.337	2	0.903887
ENST00000543872.6	3477	3272.43	0	0
ENST00000578922.1	2178	1973.43	7.28071	0.20565
ENST00000300917.9	3263	3058.43	264.36	4.81808
ENST00000580498.5	785	580.429	0	0
ENST00000582469.1	1144	939.429	0	0
ENST00000580798.1	583	378.55	0	0
ENST00000578026.5	934	729.429	0	0
ENST00000284116.8	1821	1616.43	4.69566	0.161926
ENST00000581140.5	1265	1060.43	10.5985	0.557107
ENST00000579020.5	834	629.429	0	0
ENST00000581276.5	1055	850.429	0.705846	0.0462645
ENST00000583543.1	738	533.429	0	0
ENST00000384506.1	99	16.7853	0	0
ENST00000579076.1	585	380.55	0	0
ENST00000581865.1	480	275.893	5.26668	1.06408
ENST00000312655.8	5217	5012.43	1641.73	18.2571
ENST00000582192.1	3193	2988.43	0	0
ENST00000585166.1	881	676.429	0	0
ENST00000623355.1	614	409.473	0	0
ENST00000584140.1	72	34.2286	0	0
ENST00000582813.1	678	473.429	0	0
ENST00000585190.1	215	50.7302	0	0
ENST00000584262.5	635	430.473	0	0
ENST00000577478.1	567	362.586	0	0
ENST00000364019.1	141	28.1929	0	0
ENST00000251241.8	3660	3455.43	1545.36	24.9289
ENST00000580218.5	814	609.429	7.50435	0.686382
ENST00000577596.5	539	334.586	0	0
ENST00000425628.7	2255	2050.43	0	0
ENST00000584385.5	580	375.55	12.8058	1.90071
ENST00000580030.1	855	650.429	0	0
ENST00000538926.2	750	545.429	2.0835	0.212927
ENST00000583439.1	541	336.586	0	0
ENST00000578204.1	747	542.429	2.40073	0.246705
ENST00000577549.1	2654	2449.43	10.7866	0.245468
ENST00000611877.1	1162	957.429	16.0029	0.931681
ENST00000621829.4	8587	8382.43	157.242	1.04562
ENST00000393043.5	5292	5087.43	10.2408	0.112204
ENST00000269122.7	7760	7555.43	3954.56	29.1753
ENST00000580081.1	575	370.55	0	0
ENST00000579456.5	2301	2096.43	1398.83	37.1931
ENST00000584313.5	715	510.429	0	0
ENST00000585198.1	477	272.893	0	0
ENST00000472129.3	654	449.429	0	0
ENST00000483176.2	760	555.429	3.73187	0.37452
ENST00000466513.1	793	588.429	0	0
ENST00000579815.1	609	404.473	9.6961	1.33624
ENST00000587935.1	409	205.58	1.00894	0.273564
ENST00000496076.1	678	473.429	3.13028	0.368557
ENST00000472651.5	665	460.429	5.89708	0.713921
ENST00000475458.1	479	274.893	0	0
ENST00000498711.1	2941	2736.43	237.655	4.84105
ENST00000393038.2	901	696.429	444.43	35.5715
ENST00000409433.2	2246	2041.43	94.7365	2.58678
ENST00000470557.2	4114	3909.43	38.1811	0.544391
ENST00000579915.1	531	326.619	2.65272	0.452717
ENST00000588915.1	231	58.9452	1	0.945645
ENST00000262291.8	2712	2507.43	1208.6	26.8678
ENST00000593168.5	558	353.586	43.6827	6.88638
ENST00000586245.5	544	339.586	0	0
ENST00000585847.5	545	340.586	27.9138	4.56845
ENST00000587945.1	583	378.55	0	0
ENST00000588131.1	587	382.473	7.30558	1.06471
ENST00000589823.6	580	375.55	0	0
ENST00000592106.5	341	141.141	0	0
ENST00000591315.5	800	595.429	3.33215	0.31194
ENST00000587259.5	606	401.473	2.7188	0.377482
ENST00000592619.5	838	633.429	136.388	12.0021
ENST00000591877.1	791	586.429	6.12513	0.582205
ENST00000590850.1	223	54.4907	0	0
ENST00000591782.1	729	524.429	0	0
ENST00000588617.1	884	679.429	24.0157	1.97027
ENST00000592790.1	4325	4120.43	2954.05	39.9624
ENST00000587470.1	995	790.429	524.017	36.9537
ENST00000362134.1	72	34.2286	0	0
ENST00000364654.1	107	18.8875	0	0
ENST00000325752.7	2490	2285.43	13.4539	0.328139
ENST00000613721.4	2184	1979.43	12.9339	0.364222
ENST00000346141.10	1490	1285.43	4.49835	0.195066
ENST00000340993.10	1769	1564.43	0	0
ENST00000394239.7	1680	1475.43	0	0
ENST00000376094.8	1154	949.429	2.7718	0.162733
ENST00000592426.5	1460	1255.43	4.23365	0.187974
ENST00000539018.5	1027	822.429	2.20688	0.149574
ENST00000591548.5	1577	1372.43	2.30471	0.0936057
ENST00000588009.1	812	607.429	0	0
ENST00000593110.5	551	346.586	0	0
ENST00000587476.1	825	620.429	5.77872	0.519178
ENST00000591611.5	596	391.473	0	0
ENST00000590498.5	560	355.586	1.88187	0.294999
ENST00000588706.1	576	371.55	0	0
ENST00000592145.1	544	339.586	1	0.164145
ENST00000393021.7	5479	5274.43	0.000916019	9.68067e-006
ENST00000472940.5	2808	2603.43	46.2557	0.990366
ENST00000477179.5	431	227.192	10.2283	2.50949
ENST00000443572.6	1913	1708.43	89.0394	2.9051
ENST00000489824.1	909	704.429	12.4253	0.983209
ENST00000406116.7	1982	1777.43	0	0
ENST00000225577.8	5375	5170.43	623.328	6.71995
ENST00000592726.1	622	417.473	0	0
ENST00000587622.1	583	378.55	1.2896	0.189893
ENST00000590928.1	720	515.429	11.6271	1.25742
ENST00000591035.1	481	276.893	0	0
ENST00000475155.1	719	514.429	22.8059	2.47115
ENST00000587061.1	564	359.586	0	0
ENST00000305783.12	2101	1896.43	14.8407	0.436209
ENST00000482446.5	1893	1688.43	0	0
ENST00000466544.5	1809	1604.43	54.5632	1.89564
ENST00000486103.6	770	565.429	0	0
ENST00000484257.1	618	413.473	0	0
ENST00000589113.1	740	535.429	6.81009	0.708969
ENST00000493737.5	586	381.473	3	0.438362
ENST00000586083.5	1425	1220.43	7.08597	0.323641
ENST00000477207.2	884	679.429	0	0
ENST00000442346.3	868	663.429	0	0
ENST00000587125.1	1841	1636.43	0	0
ENST00000593015.5	692	487.429	0	0
ENST00000586209.1	1603	1398.43	5.06371	0.201839
ENST00000581326.1	82	17.717	3	9.43861
ENST00000583144.1	82	17.717	0	0
ENST00000582298.1	79	19.6173	1	2.84143
ENST00000577558.1	78	21.2394	0	0
ENST00000583979.1	81	18.4583	0	0
ENST00000184956.10	3932	3727.43	105.677	1.58034
ENST00000585976.5	3288	3083.43	0	0
ENST00000613428.4	3287	3082.43	0	0
ENST00000587003.5	3566	3361.43	0	0
ENST00000587314.1	687	482.429	4.3225	0.499434
ENST00000591683.1	490	285.837	0	0
ENST00000590587.1	843	638.429	0	0
ENST00000593228.5	550	345.586	0	0
ENST00000593097.5	648	443.473	0	0
ENST00000592664.1	573	368.55	2	0.30249
ENST00000591074.1	553	348.586	0	0
ENST00000585712.1	656	451.429	0	0
ENST00000589740.1	699	494.429	1.07079	0.12072
ENST00000588180.5	605	400.473	0	0
ENST00000589987.5	558	353.586	1	0.157645
ENST00000566140.5	447	243.074	0	0
ENST00000590346.5	630	425.473	0	0
ENST00000592556.5	474	269.893	0	0
ENST00000590012.5	561	356.586	0	0
ENST00000587298.1	567	362.586	1	0.153732
ENST00000589777.1	466	261.947	0	0
ENST00000627667.1	480	275.893	0	0
ENST00000590744.1	786	581.429	4	0.383477
ENST00000586143.1	1023	818.429	0	0
ENST00000592317.1	542	337.586	0	0
ENST00000300900.8	1154	949.429	41	2.40712
ENST00000585705.5	598	393.473	0	0
ENST00000591725.1	565	360.586	0	0
ENST00000586876.1	941	736.429	0	0
ENST00000590203.1	677	472.429	0	0
ENST00000587265.1	702	497.429	1	0.112059
ENST00000627226.1	247	68.4492	0	0
ENST00000300896.8	5171	4966.43	949.677	10.6588
ENST00000592339.5	4045	3840.43	1068.74	15.512
ENST00000593071.1	668	463.429	0	0
ENST00000586238.1	742	537.429	2.20316	0.228508
ENST00000585720.1	642	437.473	0	0
ENST00000590133.5	2563	2358.43	0	0
ENST00000591768.1	739	534.429	21.3523	2.22705
ENST00000587651.1	645	440.473	0	0
ENST00000589552.1	486	281.837	0	0
ENST00000589335.5	691	486.429	0	0
ENST00000516768.1	131	25.2268	0	0
ENST00000393003.7	1868	1663.43	0	0
ENST00000588898.1	578	373.55	0	0
ENST00000629433.1	139	27.3314	0	0
ENST00000589761.1	430	226.192	0	0
ENST00000586881.1	329	130.351	0	0
ENST00000461535.1	203	45.6431	0	0
ENST00000590297.1	436	232.169	0	0
ENST00000474834.5	403	199.764	0	0
ENST00000269127.4	950	745.429	0	0
ENST00000464714.1	459	255.024	0	0
ENST00000083182.7	6478	6273.43	878.324	7.80416
ENST00000589341.5	1705	1500.43	37.8807	1.40728
ENST00000592995.1	3558	3353.43	6.02717	0.100185
ENST00000590244.1	889	684.429	0	0
ENST00000588668.5	525	320.619	4.31623	0.750398
ENST00000585368.1	447	243.074	4.47869	1.02704
ENST00000559739.1	557	352.586	0	0
ENST00000558027.1	553	348.586	0	0
ENST00000592917.1	646	441.473	0	0
ENST00000629650.2	1525	1320.43	0	0
ENST00000305921.7	4778	4573.43	333.759	4.06787
ENST00000392995.7	2996	2791.43	151.989	3.03502
ENST00000590418.1	489	284.837	0	0
ENST00000625901.1	108	19.0958	0	0
ENST00000363143.1	105	18.0913	0	0
ENST00000588168.5	545	340.586	0	0
ENST00000591147.5	590	385.473	0	0
ENST00000589222.5	3673	3468.43	54.9372	0.882898
ENST00000626960.2	227	56.6775	0	0
ENST00000591371.5	527	322.619	0	0
ENST00000593004.5	572	367.55	0	0
ENST00000589916.5	546	341.586	0	0
ENST00000407086.7	3496	3291.43	0	0
ENST00000588532.5	594	389.473	0	0
ENST00000592848.5	918	713.429	0	0
ENST00000390652.9	3531	3326.43	0	0
ENST00000592393.5	569	364.55	0	0
ENST00000586241.1	558	353.586	0	0
ENST00000408905.7	3514	3309.43	18.5558	0.312539
ENST00000588462.5	3559	3354.43	0	0
ENST00000472779.3	293	99.9723	0	0
ENST00000516725.1	107	18.8875	0	0
ENST00000390181.1	96	15.76	0	0
ENST00000613443.4	1995	1790.43	0	0
ENST00000614888.4	1950	1745.43	0	0
ENST00000586705.5	562	357.586	0	0
ENST00000585744.5	2203	1998.43	13.6464	0.380631
ENST00000588874.5	2948	2743.43	114.25	2.32134
ENST00000590128.5	633	428.473	0	0
ENST00000586484.1	747	542.429	1.29777	0.133362
ENST00000586041.1	542	337.586	0	0
ENST00000475566.3	295	101.624	1	0.548505
ENST00000590352.1	586	381.473	0	0
ENST00000587037.5	552	347.586	0	0
ENST00000585979.5	919	714.429	2.04737	0.15974
ENST00000592827.1	569	364.55	0	0
ENST00000588604.1	429	225.215	0	0
ENST00000593107.1	247	68.4492	3.01584	2.45593
ENST00000587002.1	550	345.586	0	0
ENST00000588008.1	411	207.56	0	0
ENST00000585921.1	286	94.5172	0	0
ENST00000585812.5	2214	2009.43	0	0
ENST00000587294.5	937	732.429	0	0
ENST00000592702.5	2094	1889.43	6.1661	0.18191
ENST00000588569.1	875	670.429	7.09945	0.590266
ENST00000614751.1	393	190.056	0	0
ENST00000585765.1	470	265.947	0	0
ENST00000587872.1	2743	2538.43	0	0
ENST00000589244.1	672	467.429	0	0
ENST00000585495.1	716	511.429	0	0
ENST00000588720.1	4556	4351.43	0	0
ENST00000592377.1	410	206.58	1.16883	0.315383
ENST00000590421.1	861	656.429	58.2225	4.94401
ENST00000586706.5	476	271.893	1.12327	0.230284
ENST00000589814.5	539	334.586	0	0
ENST00000591313.5	640	435.473	6.89661	0.882775
ENST00000592009.1	330	131.203	2.58875	1.09982
ENST00000240328.3	3339	3134.43	357.367	6.35525
ENST00000419047.5	3344	3139.43	34.2346	0.607843
ENST00000477081.1	5218	5013.43	18.3979	0.204555
ENST00000586986.1	329	130.351	0	0
ENST00000623772.1	1530	1325.43	15	0.630828
ENST00000589003.5	584	379.55	0	0
ENST00000393853.8	3398	3193.43	2.00004	0.0349106
ENST00000240335.1	2470	2265.43	0	0
ENST00000592766.1	552	347.586	0	0
ENST00000593249.5	629	424.473	0	0
ENST00000590174.5	722	517.429	0	0
ENST00000589449.5	1161	956.429	0	0
ENST00000586874.2	546	341.586	0	0
ENST00000616674.1	118	22.1622	0	0
ENST00000521764.2	777	572.429	2.0007	0.194822
ENST00000259008.6	6048	5843.43	5.71587	0.0545244
ENST00000577598.5	3969	3764.43	0	0
ENST00000584322.1	716	511.429	0	0
ENST00000583837.5	449	245.074	2.44237	0.555507
ENST00000579028.1	790	585.429	0	0
ENST00000577913.1	466	261.947	0	0
ENST00000617492.4	5805	5600.43	36.723	0.365505
ENST00000444766.7	5878	5673.43	65.8731	0.6472
ENST00000251334.6	4255	4050.43	8.40388	0.115653
